"k","V","minN","POrig.Method","delta","N.orig","true.effect.dist","n","Reject.mn","EstMean.mn","EstVar.mn","I2.mn","N.tot","k.pretty","N.tot.pretty","N.orig.pretty","delta.pretty","V.pretty","dist.pretty"
20,0.01,300,"reml",0.5,200,"expo",5664,0.763241525423729,0.500443452059831,0.0110627318391093,38.7270227053718,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.01","Exponential"
20,0.01,300,"reml",0.5,200,"normal",5280,0.771212121212121,0.498110490487523,0.0109738999348954,39.7498929317954,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.01","Normal"
20,0.01,300,"reml",0.5,200,"t.scaled",5456,0.628299120234604,0.499018037300944,0.0277945466095559,57.5418160626919,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.01","t"
20,0.01,300,"reml",0.5,200,"unif2",5568,0.771012931034483,0.498873654006295,0.0106673703448161,39.5411648600885,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.01","Uniform mixture"
20,0.01,300,"reml",1,30,"expo",6144,0.629231770833333,0.499167011627685,0.0111205774286296,38.7859319207409,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.01","Exponential"
20,0.01,300,"reml",1,30,"normal",6144,0.639973958333333,0.497967220610925,0.0107559994060113,39.3679676078334,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.01","Normal"
20,0.01,300,"reml",1,30,"t.scaled",6144,0.592122395833333,0.497949217270427,0.0301219587327277,58.5522913895892,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.01","t"
20,0.01,300,"reml",1,30,"unif2",6144,0.629231770833333,0.498252493886731,0.0104363073471464,39.1627150796578,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.01","Uniform mixture"
20,0.01,300,"reml",1,50,"expo",6144,0.862630208333333,0.500476544422143,0.011415439312014,39.3834533252601,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.01","Exponential"
20,0.01,300,"reml",1,50,"normal",6144,0.866536458333333,0.49854827965227,0.0108733544012375,39.6707600171689,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.01","Normal"
20,0.01,300,"reml",1,50,"t.scaled",6144,0.798177083333333,0.498002796214917,0.0308720099982603,58.3658223541111,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.01","t"
20,0.01,300,"reml",1,50,"unif2",6144,0.8681640625,0.500041093236504,0.0105314268808391,39.2423993855821,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.01","Uniform mixture"
20,0.01,300,"reml",1,200,"expo",4448,0.999775179856115,0.500698585143032,0.0112612707352444,38.9314875182075,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.01","Exponential"
20,0.01,300,"reml",1,200,"normal",5632,0.999822443181818,0.498336777438441,0.0108717277732274,39.5452647131062,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.01","Normal"
20,0.01,300,"reml",1,200,"t.scaled",4416,0.982110507246377,0.498931874726467,0.0296793824409242,57.8087326085742,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.01","t"
20,0.01,300,"reml",1,200,"unif2",5248,0.999809451219512,0.497856877374898,0.0106199851833682,39.4790929789602,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.01","Uniform mixture"
20,0.25,50,"pm",0,30,"expo",6144,0.05859375,0.484185075818098,0.233199478999814,66.7952369698854,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Exponential"
20,0.25,50,"pm",0,30,"normal",6144,0.0520833333333333,0.487055716637389,0.244592613728556,71.040303280741,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Normal"
20,0.25,50,"pm",0,30,"t.scaled",6144,0.0696614583333333,0.49295262036076,0.70938010104069,83.5135159963351,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","t"
20,0.25,50,"pm",0,30,"unif2",6144,0.0380859375,0.488242730581047,0.247938712153916,72.6792399614846,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0,50,"expo",4240,0.0653301886792453,0.485984136733139,0.236468229884141,67.0734835457852,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Exponential"
20,0.25,50,"pm",0,50,"normal",4560,0.062719298245614,0.490249970074206,0.245827006489275,71.2518586770834,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Normal"
20,0.25,50,"pm",0,50,"t.scaled",4416,0.0649909420289855,0.489650868064488,0.682651855646426,83.7398101480728,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","t"
20,0.25,50,"pm",0,50,"unif2",4480,0.0339285714285714,0.487633945643173,0.247982480573362,72.7221211858577,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0,200,"expo",6144,0.0709635416666667,0.487228900155768,0.238383272960299,67.4412096921043,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Exponential"
20,0.25,50,"pm",0,200,"normal",5872,0.0803814713896458,0.489656525741817,0.245523489653166,71.123600465051,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Normal"
20,0.25,50,"pm",0,200,"t.scaled",5952,0.0759408602150538,0.491788042322612,0.69883929563428,83.6914289303285,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","t"
20,0.25,50,"pm",0,200,"unif2",6144,0.0283203125,0.48739687603096,0.247676263668649,72.7351197837398,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.2,30,"expo",6144,0.06640625,0.486317555589147,0.237753742020744,67.0489495879406,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"pm",0.2,30,"normal",5712,0.0625,0.491227991252307,0.242289659756815,70.9661178203001,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"pm",0.2,30,"t.scaled",6144,0.0712890625,0.487377114419595,0.674929250378503,83.5535865543159,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","t"
20,0.25,50,"pm",0.2,30,"unif2",5888,0.0506114130434783,0.490237639645943,0.247839506124968,72.7793784623374,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.2,50,"expo",4592,0.0888501742160279,0.487758742101434,0.239994441149856,67.2946482541491,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"pm",0.2,50,"normal",4736,0.0777027027027027,0.492992658287658,0.242645691656296,70.8935293007325,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"pm",0.2,50,"t.scaled",4976,0.0659163987138264,0.490677991218782,0.689650501907795,83.7174558435917,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","t"
20,0.25,50,"pm",0.2,50,"unif2",4288,0.0536380597014925,0.490797972677322,0.247929840290216,72.7778138085013,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.2,200,"expo",6128,0.0993798955613577,0.486125410877107,0.233432168075866,67.0878925396687,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"pm",0.2,200,"normal",5696,0.0935744382022472,0.487547163481938,0.245507852321242,71.1523918992994,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"pm",0.2,200,"t.scaled",5840,0.0857876712328767,0.494318334236444,0.659226532240019,83.1814280927158,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","t"
20,0.25,50,"pm",0.2,200,"unif2",6144,0.0615234375,0.489136893938133,0.249080006707461,72.8299294629549,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.5,30,"expo",6144,0.133138020833333,0.484485015565222,0.237919631341504,67.4961872999752,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"pm",0.5,30,"normal",6144,0.113932291666667,0.491477758827275,0.246139268974241,71.0586293744287,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"pm",0.5,30,"t.scaled",6144,0.0989583333333333,0.487585827792399,0.694299714302208,83.4090153535984,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","t"
20,0.25,50,"pm",0.5,30,"unif2",6144,0.1259765625,0.486661997440013,0.248477140627937,72.7387694908183,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.5,50,"expo",6144,0.1630859375,0.485334153914742,0.238492969196903,67.261379328093,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"pm",0.5,50,"normal",6144,0.1416015625,0.495819887555774,0.243887545171547,71.0396624782127,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"pm",0.5,50,"t.scaled",6144,0.105794270833333,0.488921076852754,0.683625745187013,83.4913684017425,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","t"
20,0.25,50,"pm",0.5,50,"unif2",6144,0.152018229166667,0.491169733005461,0.248645036621907,72.7828718728006,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"pm",0.5,200,"expo",4736,0.195734797297297,0.488708366392932,0.238792667589173,67.3248926161545,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"pm",0.5,200,"normal",5008,0.190694888178914,0.488193402252216,0.244646286723177,71.1796010242844,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"pm",0.5,200,"t.scaled",4864,0.117598684210526,0.488281305107997,0.702018437058164,83.6104893371489,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","t"
20,0.25,50,"pm",0.5,200,"unif2",5664,0.207803672316384,0.488576096170928,0.248245654063713,72.8449269837299,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"pm",1,30,"expo",6144,0.3095703125,0.48470927893625,0.232071871411796,67.200374124559,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Exponential"
20,0.25,50,"pm",1,30,"normal",6144,0.3154296875,0.48996667994018,0.248030507003121,71.2500022188911,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Normal"
20,0.25,50,"pm",1,30,"t.scaled",6144,0.205078125,0.495895377866664,0.715385050735457,83.3490129074377,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","t"
20,0.25,50,"pm",1,30,"unif2",6144,0.32421875,0.490552172188328,0.24588910822077,72.6111657066035,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
20,0.25,50,"pm",1,50,"expo",6144,0.382161458333333,0.48729215429602,0.23572881719225,67.0340738006471,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Exponential"
20,0.25,50,"pm",1,50,"normal",6144,0.369466145833333,0.49298556445515,0.244762389260108,71.0532228765558,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Normal"
20,0.25,50,"pm",1,50,"t.scaled",6144,0.233072916666667,0.49888399325533,0.65629688033436,83.3198982909599,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","t"
20,0.25,50,"pm",1,50,"unif2",6144,0.390950520833333,0.492796845788796,0.246007879966774,72.5549907806896,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
20,0.25,50,"pm",1,200,"expo",4544,0.472491197183099,0.486310786663734,0.237752878663934,67.4120774124054,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Exponential"
20,0.25,50,"pm",1,200,"normal",4656,0.492482817869416,0.489254004706013,0.242118635767728,70.7961232760863,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Normal"
20,0.25,50,"pm",1,200,"t.scaled",5136,0.278232087227414,0.487399279550278,0.682732724541382,83.7259001100094,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","t"
20,0.25,50,"pm",1,200,"unif2",5536,0.485007225433526,0.492924749822241,0.246394814693398,72.5944096296615,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0,30,"expo",6144,0.0618489583333333,0.483465907868064,0.217480181985522,65.4975054026161,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Exponential"
20,0.25,50,"reml",0,30,"normal",6144,0.0543619791666667,0.486874313977141,0.238928743820979,70.5413716275113,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Normal"
20,0.25,50,"reml",0,30,"t.scaled",6144,0.0712890625,0.492337888598507,0.6545588069501,83.0391797128177,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","t"
20,0.25,50,"reml",0,30,"unif2",6144,0.0384114583333333,0.488142871063245,0.244613822338075,72.3953732136708,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0,50,"expo",4240,0.0674528301886792,0.485267312009071,0.220512950868666,65.8201912352416,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Exponential"
20,0.25,50,"reml",0,50,"normal",4560,0.0646929824561404,0.490062737968048,0.240025481248825,70.7422927041257,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Normal"
20,0.25,50,"reml",0,50,"t.scaled",4416,0.068161231884058,0.489230504147689,0.636205397613241,83.2740151294281,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","t"
20,0.25,50,"reml",0,50,"unif2",4480,0.0348214285714286,0.487533642375554,0.24462995216556,72.4386801070792,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0,200,"expo",6144,0.0745442708333333,0.486523450017006,0.222588867278981,66.1773558954733,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Exponential"
20,0.25,50,"reml",0,200,"normal",5872,0.0832765667574932,0.489467729988953,0.239689188130155,70.6127938061042,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Normal"
20,0.25,50,"reml",0,200,"t.scaled",5952,0.0776209677419355,0.491243860210673,0.64620895209126,83.2181954693878,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","t"
20,0.25,50,"reml",0,200,"unif2",6144,0.0279947916666667,0.487294920859953,0.244308452344963,72.4465529839321,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.2,30,"expo",6144,0.0693359375,0.485597730029215,0.221727263398273,65.7890985232705,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"reml",0.2,30,"normal",5712,0.0637254901960784,0.491042273274797,0.236597677843287,70.4534715544091,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"reml",0.2,30,"t.scaled",6144,0.07421875,0.486927089310084,0.629625739288071,83.0937394286352,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","t"
20,0.25,50,"reml",0.2,30,"unif2",5888,0.0516304347826087,0.490134835741218,0.244450523413931,72.4923889600263,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.2,50,"expo",4592,0.0914634146341463,0.487055809013847,0.224169196701297,66.0610045896625,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"reml",0.2,50,"normal",4736,0.0804476351351351,0.492811624328416,0.237043540535252,70.3860168501355,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"reml",0.2,50,"t.scaled",4976,0.0691318327974277,0.490251883670062,0.643322612126128,83.2362704602748,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","t"
20,0.25,50,"reml",0.2,50,"unif2",4288,0.0550373134328358,0.490697960981658,0.244606128550881,72.4969907175228,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.2,200,"expo",6128,0.102643603133159,0.485430164054598,0.218129471196505,65.8327808494661,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Exponential"
20,0.25,50,"reml",0.2,200,"normal",5696,0.0949789325842697,0.487363740073575,0.239758111146856,70.6452953159817,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Normal"
20,0.25,50,"reml",0.2,200,"t.scaled",5840,0.088013698630137,0.493807304445626,0.614550304786711,82.7078067443376,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","t"
20,0.25,50,"reml",0.2,200,"unif2",6144,0.0631510416666667,0.489036422828835,0.245731665729636,72.5496353379329,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.5,30,"expo",6144,0.139973958333333,0.483745856585481,0.221469419234677,66.2351987939747,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"reml",0.5,30,"normal",6144,0.115559895833333,0.491293035713154,0.240339086631522,70.542987466168,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"reml",0.5,30,"t.scaled",6144,0.100260416666667,0.487161262897416,0.64276202099255,82.9307974751054,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","t"
20,0.25,50,"reml",0.5,30,"unif2",6144,0.129231770833333,0.486557556555009,0.24500912055189,72.4485625969402,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.5,50,"expo",6144,0.167643229166667,0.484613079330904,0.222484082520214,66.0045734878706,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"reml",0.5,50,"normal",6144,0.1455078125,0.495631328989956,0.238096353914761,70.5284018582631,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"reml",0.5,50,"t.scaled",6144,0.110677083333333,0.48839515020977,0.635089313233262,83.0196432108938,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","t"
20,0.25,50,"reml",0.5,50,"unif2",6144,0.154622395833333,0.491067106775722,0.245245719763697,72.5010124492517,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"reml",0.5,200,"expo",4736,0.201858108108108,0.487979319092314,0.222671179983896,66.0630945681872,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Exponential"
20,0.25,50,"reml",0.5,200,"normal",5008,0.195886581469649,0.4880019555765,0.238792616031481,70.6567028608809,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Normal"
20,0.25,50,"reml",0.5,200,"t.scaled",4864,0.121299342105263,0.487795226948051,0.649986826355855,83.1279915607551,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","t"
20,0.25,50,"reml",0.5,200,"unif2",5664,0.212747175141243,0.488472328559633,0.24482296846194,72.5583322675174,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,50,"reml",1,30,"expo",6144,0.317057291666667,0.484005159438489,0.216643755556807,65.9292211543209,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Exponential"
20,0.25,50,"reml",1,30,"normal",6144,0.321614583333333,0.489778118055165,0.24214553293462,70.734959038019,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Normal"
20,0.25,50,"reml",1,30,"t.scaled",6144,0.211263020833333,0.495334079437335,0.657836237669644,82.8678539685973,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","t"
20,0.25,50,"reml",1,30,"unif2",6144,0.326497395833333,0.490453721336136,0.242598794906043,72.3320909167128,1000,"No. replications: 20","N =  1000","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
20,0.25,50,"reml",1,50,"expo",6144,0.39453125,0.486581839245011,0.219968825234279,65.7830042926995,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Exponential"
20,0.25,50,"reml",1,50,"normal",6144,0.377278645833333,0.492799645981562,0.239000497698602,70.5413109280291,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Normal"
20,0.25,50,"reml",1,50,"t.scaled",6144,0.238932291666667,0.498338496872628,0.612763329143032,82.8381291595264,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","t"
20,0.25,50,"reml",1,50,"unif2",6144,0.392578125,0.492695354092215,0.242671345952793,72.2702670061085,1000,"No. replications: 20","N =  1000","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
20,0.25,50,"reml",1,200,"expo",4544,0.488556338028169,0.485597767109765,0.221936619825703,66.1593785194613,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Exponential"
20,0.25,50,"reml",1,200,"normal",4656,0.498281786941581,0.489071748369376,0.236483667991592,70.2900147579659,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Normal"
20,0.25,50,"reml",1,200,"t.scaled",5136,0.291666666666667,0.486956182607574,0.636907204850955,83.2505267988815,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","t"
20,0.25,50,"reml",1,200,"unif2",5536,0.48753612716763,0.492822184824485,0.243011908560325,72.3085763934582,1000,"No. replications: 20","N =  1000","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0,30,"expo",6144,0.0546875,0.496244895397988,0.245873009055629,92.5248397987179,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Exponential"
20,0.25,300,"pm",0,30,"normal",6144,0.0514322916666667,0.496408828965104,0.247929437373018,94.0172199879259,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Normal"
20,0.25,300,"pm",0,30,"t.scaled",6144,0.0703125,0.493379140711044,0.703575283363734,96.9049271608465,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","t"
20,0.25,300,"pm",0,30,"unif2",6144,0.0387369791666667,0.495077817181577,0.250029688143556,94.4936917201629,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0,50,"expo",4688,0.0599402730375427,0.499870362296032,0.251773964760887,92.7835030217795,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Exponential"
20,0.25,300,"pm",0,50,"normal",4544,0.0622799295774648,0.498053651735663,0.248435303603632,94.0100905798977,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Normal"
20,0.25,300,"pm",0,50,"t.scaled",4448,0.0633992805755396,0.501678301377788,0.71957521531849,96.8787983019696,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","t"
20,0.25,300,"pm",0,50,"unif2",4288,0.0289179104477612,0.498348182518231,0.250151776057622,94.4959549383163,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0,200,"expo",6144,0.0651041666666667,0.498040685822849,0.246897008865747,92.6686657997407,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Exponential"
20,0.25,300,"pm",0,200,"normal",6144,0.0608723958333333,0.501212840637709,0.248945828922931,94.0197852842073,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Normal"
20,0.25,300,"pm",0,200,"t.scaled",6144,0.0729166666666667,0.498320719130275,0.756054987216116,96.943987002117,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","t"
20,0.25,300,"pm",0,200,"unif2",6144,0.0126953125,0.497325604012182,0.250241226941423,94.4958856039802,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0.2,30,"expo",6144,0.0755208333333333,0.49994137746448,0.251564540655866,92.7089156797216,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"pm",0.2,30,"normal",5472,0.0610380116959064,0.497662395660639,0.24599634155178,93.9584359799262,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"pm",0.2,30,"t.scaled",6144,0.0764973958333333,0.496161170987163,0.734749395084316,96.9223732379662,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","t"
20,0.25,300,"pm",0.2,30,"unif2",6144,0.0504557291666667,0.498967875686747,0.249738518229048,94.4809943137695,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0.2,50,"expo",4864,0.0785361842105263,0.49760515297341,0.245826364464812,92.5815117701013,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"pm",0.2,50,"normal",4432,0.0722021660649819,0.495726507759312,0.248785281344651,94.0043095506346,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"pm",0.2,50,"t.scaled",3392,0.0710495283018868,0.493695359548692,0.720578800107333,96.9240712379787,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","t"
20,0.25,300,"pm",0.2,50,"unif2",5392,0.0519287833827893,0.499404384166836,0.24953965468631,94.4829608288429,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0.2,200,"expo",6144,0.0992838541666667,0.496340621756515,0.244064362303433,92.6626752502971,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"pm",0.2,200,"normal",6144,0.0810546875,0.494782870140745,0.250003733460541,94.0313884307784,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"pm",0.2,200,"t.scaled",5216,0.0807131901840491,0.490000059744974,0.751212185283734,96.9910246724234,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","t"
20,0.25,300,"pm",0.2,200,"unif2",6016,0.0393949468085106,0.498296828303693,0.249170827228972,94.4689403917207,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
